ID,ENTRYTYPE,title,author,year,journal,booktitle,volume,number,pages,doi,url,file,abstract,aggregating_evidence,cited_by,colrev.dblp.dblp_key,colrev_pdf_id,colrev_status,curation_id,dblp_key,fulltext,goal_rowe,language,link,literature_review,lr_type_pare_et_al,note,r_agenda,r_agenda_levels,r_gaps,screening_criteria,synthesis,theory_building,topic
Wang2007a,article,A Meta-Analysis Comparing the Sunk Cost Effect for IT and Non-IT Projects,"Wang, Jijie and Keil, Mark",2007,Information Resources Management Journal,,20,3,1--18,10.4018/IRMJ.2007070101,,,"Escalation is a serious management problem, and sunk costs are believed to be a key factor in promoting escalation behavior. While many laboratory experiments have been conducted to examine the effect of sunk costs on escalation, there has been no effort to examine these studies as a group in order to determine the effect size associated with the so-called “sunk cost effect.” Using meta-analysis, we analyzed the results of 20 sunk cost experiments and found: (1) a large effect size associated with sunk costs, and (2) stronger effects in experiments involving information technology (IT) projects as opposed to non-IT projects. Implications of the results and future research directions are discussed.",True,9,,,rev_synthesized,,,,Testing,ng,,,meta-analysis,,False,none,False,,True,False,Other Domain
Wang2008,article,"A literature review of electronic marketplace research: Themes, theories and an integrative framework","Wang, Shan and Zheng, Shi and Xu, Lida and Li, Dezheng and Meng, Huan",2008,Information Systems Frontiers,,10,5,555--571,10.1007/S10796-008-9115-2,,,,False,47,,,rev_synthesized,,,http://link.springer.com/content/pdf/10.1007/s10796-008-9115-2.pdf,Describing,en,,,descriptive-review,,True,comprehensive,True,,True,True,E-Commerce
Wang2013e,article,Digital Natives and Digital Immigrants,"Wang, Qian and Myers, Michael D. and Sundaram, David",2013,Business & Information Systems Engineering,,5,6,409--419,10.1007/S12599-013-0296-Y,,,,False,139,,,rev_synthesized,,,http://link.springer.com/content/pdf/10.1007/s12599-013-0296-y.pdf,Explaining,en,,,theoretical-review,,False,partial,True,,True,True,"Technology Acceptance, and Use"
Wang2014h,article,The IT Compensation Challenge: Theorizing the Balance Among Multi-Level Internal and External Uncertainties,"Wang, Chingning and Kaarst-Brown, Michelle",2014,Journal of the Association for Information Systems,,15,3,111--146,10.17705/1JAIS.00355,,,,False,9,,,rev_synthesized,,,,Explaining,,,,theoretical-review,,False,partial,True,,True,True,Other Domain
Wang2015a,inproceedings,Business Intelligence and Analytics Education - Hermeneutic Literature Review and Future Directions in IS Education,"Wang, Yichuan",2015,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2015/ISEdu/GeneralPresentations/30,,,,,https://dblp.org/rec/conf/amcis/Wang15a,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#Wang2015a,,,,eng,,,,,,,,,,,
WangBaskerville2019,inproceedings,The Case for Two-Factor Authentication- Evidence from a Systematic Literature Review,"Wang, Pengcheng and Baskerville, Richard L.",2019,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2019/179,,,,,https://dblp.org/rec/conf/pacis/WangB19,,rev_synthesized,https://github.com/CoLRev-curations/pacific-asia-conference-on-information-systems#WangBaskerville2019,,,,eng,,,,,,,,,,,
WangKostHeumannEtAl2025,inproceedings,Navigating Model Selection and Feature Engineering for Battery Health Prediction: An Evidence-Based Meta-Analysis,"Wang, Yifan and Kost, Leonard and Heumann, Maximilian and Schade, Wolfgang",2025,,International Conference on Information Systems,,,,,,data/pdfs/2025/Data Analytics for Business/Navigating Model Selection and Feature Engineering for Battery He.pdf,,,,,,rev_synthesized,,,,,eng,,,,,,,,,,,
WangLiZhaoEtAl2020,article,Using Mobile Phone Data for Emergency Management: a Systematic Literature Review,"Wang, Yanxin and Li, Jian and Zhao, Xi and Feng, Gengzhong and Luo, Xin",2020,Information Systems Frontiers,,22,6,1539--1559,10.1007/S10796-020-10057-W,https://link.springer.com/article/10.1007/s10796-020-10057-w,,,,34,https://dblp.org/rec/journals/isf/WangLZFL20,,rev_synthesized,TODO#WangLiZhaoEtAl2020,,,,eng,,,,,,,,,,,
WangLiangJiaEtAl2016,article,Cloud computing research in the IS discipline: A citation/co-citation analysis,"Wang, Nianxin and Liang, Huigang and Jia, Yu and Ge, Shilun and Xue, Yajiong and Wang, Zhining",2016,Decision Support Systems,,86,,35--47,10.1016/J.DSS.2016.03.006,https://www.sciencedirect.com/science/article/pii/S0167923616300409,data/pdfs/86/WangLiangJiaEtAl2016.pdf,,,,https://dblp.org/rec/journals/dss/WangLJGXW16,cpid2:ffffffffffffffffc3f80fffc2000023c2000023c0000003ffffffefc07fffe7e27df8ffc007ffffffffffffffffffffc3e00003c3e00003c7e00003c7e00003ffffffffffffffffe3ff8003c0008003c0008003c0008003c0008003c0008003c0008003c0008003e03f8003e03f8003feff8003ffffffffffffffffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
WangMichaelMaynardEtAl2024,inproceedings,"Knowledge Combination Analysis Reveals That Artificial Intelligence Research Is More Like ""Normal Science"" Than ""Revolutionary Science""","Wang, Jieshu and Michael, Katina and Maynard, Andrew and Motsch, Sébastien and Lobo, José",2024,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2024.673,https://hdl.handle.net/10125/107058,data/pdfs/2024/WangMichaelMaynardEtAl2024.pdf,,,,https://dblp.org/rec/conf/hicss/WangMLMMS24,cpid2:fffffffffe749afffffffffffffffffff000001ffffffffffc3c3e7ffc381c3ffc3c3c3ff8181c3fffbffffffa19000ff001800ff001800ff001800ff001800ff001800ff001000ff00187fff001800ff01f800ff001800ff01f000ff8ff000ff001800ff001000ff001800ff001000fffa785bff0fffffff0fc3fdfffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
WangPrester2022,inproceedings,The Performative and Interpretive Labour of Videoconferencing: Findings from a Literature Review on 'Zoom' Fatigue,"Wang, Blair and Prester, Julian",2022,,International Conference on Information Systems,,,,,https://aisel.aisnet.org/icis2022/is_futureofwork/is_futureofwork/5,data/pdfs/2022/is_futureofwork/The Performative And Interpretive Lab.pdf,,,,https://dblp.org/rec/conf/icis/WangP22,,rev_synthesized,,https://dblp.org/rec/conf/icis/WangP22,,,eng,,,,,,,,,,,
WangSchlagweinCecezKecmanovic2024,inproceedings,Critical-Theoretic Review and Research Agenda on Digital Nomadism Literature Review,"Wang, Blair and Schlagwein, Daniel and Cecez-Kecmanovic, Dubravka",2024,,International Conference on Information Systems,,,,,,data/pdfs/2024/Literature Review/Critical-Theoretic Review and Research Agenda on Digital Nomadism.pdf,,,,,,rev_synthesized,,,,,eng,,,,,,,,,,,
WangSchlagweinSeymour2023,inproceedings,"Socio-Technical Phenomena Involving Blockchains: Review, Critique and Agenda","Wang, Shaoxin and Schlagwein, Daniel and Seymour, Michael",2023,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2023/9,data/pdfs/2023/WangSchlagweinSeymour2023.pdf,,,,https://dblp.org/rec/conf/pacis/WangSS23,,rev_synthesized,,,,,eng,,,,,,,,,,,
WangZhengXuEtAl2008,article,"A literature review of electronic marketplace research: Themes, theories and an integrative framework","Wang, Shan and Zheng, Shi and Xu, Lida and Li, Dezheng and Meng, Huan",2008,Information Systems Frontiers,,10,5,555--571,10.1007/S10796-008-9115-2,https://link.springer.com/article/10.1007/s10796-008-9115-2,,,,47,https://dblp.org/rec/journals/isf/WangZXLM08,,rev_synthesized,TODO#WangZhengXuEtAl2008,,,,eng,,,,,,,,,,,
WarmelinkKoivistoMayerEtAl2018,inproceedings,Gamification of the work floor: A literature review of gamifying production and logistics operations,"Warmelink, Harald and Koivisto, Jonna and Mayer, Igor and Vesa, Mikko and Hamari, Juho",2018,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2018.139,http://aisel.aisnet.org/hicss-51/da/gamification/2,,,,28,https://dblp.org/rec/conf/hicss/WarmelinkKMVH18,,rev_synthesized,https://github.com/CoLRev-curations/hawaii-international-conference-on-system-sciences#WarmelinkKoivistoMayerEtAl2018,,,,eng,,,,,,,,,,,
Weber2011,article,What drives global ICT adoption? Analysis and research directions,"Weber, David M. and Kauffman, Robert J.",2011,Electronic Commerce Research and Applications,,10,6,683--701,10.1016/J.ELERAP.2011.01.001,,,,False,80,,,rev_synthesized,,,,Understanding,en,,,scoping-review,,True,comprehensive,True,,True,False,"Technology Acceptance, and Use"
WeberHackervomBrocke2021,inproceedings,Resilience in Information Systems Research - A Literature Review from a Socio-Technical and Temporal Perspective,"Weber, Manuel and Hacker, Janine and vom Brocke, Jan",2021,,International Conference on Information Systems,,,,,https://aisel.aisnet.org/icis2021/is_resilience/is_resilience/3,,,,,https://dblp.org/rec/conf/icis/WeberHB21,,rev_synthesized,https://github.com/CoLRev-curations/international-conference-on-information-systems#WeberHackervomBrocke2021,,,,eng,,,,,,,,,,,
WeiHamari2023,inproceedings,Game-Based Approaches to Enhancing Public Understanding of Science: A Descriptive Literature Review,"Wei, Lewen and Hamari, Juho",2023,,Hawaii International Conference on System Sciences,,,,,https://hdl.handle.net/10125/103203,data/pdfs/2023/WeiHamari2023.pdf,,,,https://dblp.org/rec/conf/hicss/WeiH23,cpid2:fffffffffe4c9efffffffffffffffffff800001fffe10fffffffffffff0ff07fff0ff0fffffffffff80dc07ff001c00ff001800ff001800ff001800ff001800ff001800ff001800ff00f800ff001800ff7ff800ff007800ff821800ff001800ff001800ff001800ff001800ff001800ff597800ff0fffffff0fc3fdfffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/WeiH23,,,eng,,,,,,,,,,,
Weigel2014,article,Diffusion of Innovations and the Theory of Planned Behavior in Information Systems Research: A Metaanalysis,"Weigel, Fred K. and Hazen, Benjamin T. and Cegielski, Casey G. and Hall, Dianne J.",2014,Communications of the Association for Information Systems,,34,1,619--636,10.17705/1CAIS.03431,,,,True,31,,,rev_synthesized,,,,Testing,en,,,meta-analysis,,False,none,False,,True,False,Other Domain
WeiglAmardMarxenEtAl2022,inproceedings,User-centricity and Public Values in eGovernment: Friend or Foe?,"Weigl, Linda and Amard, Alexandre and Marxen, Hanna and Roth, Tamara and Zavolokina, Liudmila",2022,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2022_rp/15,data/pdfs/2022/rp/WeiglAmardMarxenEtAl2022.pdf,,,,https://dblp.org/rec/conf/ecis/WeiglAMRZ22,,rev_synthesized,,https://dblp.org/rec/conf/ecis/WeiglAMRZ22,,,eng,,,,,,,,,,,
WeingartWambsganssSollner2022,inproceedings,Unleashing the Potential of Argument Mining for IS Research: A Systematic Review and Research Agenda,"Weingart, Pablo and Wambsganss, Thiemo and Söllner, Matthias",2022,,International Conference on Information Systems,,,,,https://aisel.aisnet.org/icis2022/data_analytics/data_analytics/11,data/pdfs/2022/data_analytics/Unleashing The Potential Of Argument .pdf,,,,https://dblp.org/rec/conf/icis/WeingartW022,,rev_synthesized,,https://dblp.org/rec/conf/icis/WeingartW022,,,eng,,,,,,,,,,,
WeingartWambsganssSollner2023,inproceedings,A taxonomy for deriving business insights from user-generated content,"Weingart, Pablo and Wambsganss, Thiemo and Söllner, Matthias",2023,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2023_rp/401,data/pdfs/2023/ECIS 2023 Research Papers/WeingartWambsganssSollner2023.pdf,,,,https://dblp.org/rec/conf/ecis/WeingartW023,,rev_synthesized,,https://dblp.org/rec/conf/ecis/WeingartW023,,,eng,,,,,,,,,,,
WeingarthRichterRosenkranz2018,inproceedings,Information Technology-Enabled Enterprise Agility and Environmental Turbulence: A Configurational Literature Review,"Weingarth, Janina and Richter, Janek and Rosenkranz, Christoph",2018,,International Conference on Information Systems,,,,,https://aisel.aisnet.org/icis2018/governance/Presentations/9,,,,,https://dblp.org/rec/conf/icis/WeingarthRR18,,rev_synthesized,https://github.com/CoLRev-curations/international-conference-on-information-systems#WeingarthRichterRosenkranz2018,,,,eng,,,,,,,,,,,
WeishauplYasasinSchryen2015,inproceedings,A Multi-Theoretical Literature Review on Information Security Investments using the Resource-Based View and the Organizational Learning Theory,"Weishäupl, Eva and Yasasin, Emrah and Schryen, Guido",2015,,International Conference on Information Systems,,,,,http://aisel.aisnet.org/icis2015/proceedings/SecurityIS/16,,,,,https://dblp.org/rec/conf/icis/WeishauplYS15,,rev_synthesized,https://github.com/CoLRev-curations/international-conference-on-information-systems#WeishauplYasasinSchryen2015,,,,eng,,,,,,,,,,,
WeishauplYasasinSchryen2015a,inproceedings,IT Security Investments Through the Lens of the Resource-Based View - A new Theoretical Model and Literature Review,"Weishäupl, Eva and Yasasin, Emrah and Schryen, Guido",2015,,European Conference on Information Systems,,,,,http://aisel.aisnet.org/ecis2015_cr/198,,,,,https://dblp.org/rec/conf/ecis/WeishauplYS15,,rev_synthesized,https://github.com/CoLRev-curations/european-conference-on-information-systems#WeishauplYasasinSchryen2015,,,,eng,,,,,,,,,,,
WeissenfelsEbnerDittesEtAl2016,inproceedings,Does the is Artifact Matter in Sociomateriality Research? A Literature Review of Empirical Studies,"Weissenfels, Silke and Ebner, Katharina and Dittes, Sven and Smolnik, Stefan",2016,,Hawaii International Conference on System Sciences,,,,10.1109/HICSS.2016.252,https://ieeexplore.ieee.org/document/7427433,,,,3,https://dblp.org/rec/conf/hicss/WeissenfelsEDS16,,rev_synthesized,https://github.com/CoLRev-curations/hawaii-international-conference-on-system-sciences#WeissenfelsEbnerDittesEtAl2016,,,,eng,,,,,,,,,,,
WeistrofferRoztockiSoja2015,inproceedings,Enterprise Systems in Transition Economies - An Initial Literature Review,"Weistroffer, Heinz Roland and Roztocki, Narcyz and Soja, Piotr",2015,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2015/General/GeneralPresentations/6,,,,,https://dblp.org/rec/conf/amcis/WeistrofferRS15,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#WeistrofferRoztockiSoja2015,,,,eng,,,,,,,,,,,
Wendt2019,inproceedings,Audience and Content Areas of Online Software Engineering Education and Training - A Systematic Review,"Wendt, Kevin D.",2019,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2019.916,http://hdl.handle.net/10125/60198,data/pdfs/2019/Wendt2019.pdf,,,,https://dblp.org/rec/conf/hicss/Wendt19,cpid2:fffffffffe64dffffffffffffffffffff000000ffffffffffffc3ffffffc3fffff9fc04ff001000ff001000ff001800ff001800ff001800ff001800ff001800ff001000ff001800ff00187aff007c7fff8ffc7fff8ff800ff000800ff001800ff001800ff001800ff001800ff001810fffcdda8ff7fffffff0fc3fffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
Weritz2021,inproceedings,Understanding IS Leadership in the New Normal - A Systematic Literature Review,"Weritz, Pauline",2021,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2021/is_leadership/sig_lead/4,,,,,https://dblp.org/rec/conf/amcis/Weritz21,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#Weritz2021,,,,eng,,,,,,,,,,,
WerthGuhrBreitner2019,inproceedings,Successful Mobile Application Development - Towards a Taxonomy of Domain-Specific Process Models and Methodologies,"Werth, Oliver and Guhr, Nadine and Breitner, Michael H.",2019,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2019.897,http://hdl.handle.net/10125/60183,data/pdfs/2019/WerthGuhrBreitner2019.pdf,,,,https://dblp.org/rec/conf/hicss/WerthGB19,cpid2:fffffffffe66dffffffffffffffffffff800001fff0400fff0381c0ffbf93dffffffffffff3f800ff001800ff001800ff001808ff001800ff001800ff001800ff001810ff001800ff001800ff03f800fffff800ff0ff800ff001800ff001800ff001800ff001800ff001800ff001800ff7fffffff4fffffff0fc3fffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
Whelan2007,article,Exploring Knowledge Exchange in Electronic Networks of Practice,"Whelan, Eoin",2007,Journal of Information Technology,,22,1,5--12,10.1057/PALGRAVE.JIT.2000089,,,"The recently developed knowledge-based view of the firm argues that knowledge is the firm's most valuable resource. Within this field of study, informal social networks are rapidly gaining attention as mechanisms that facilitate knowledge flows. Electronic networks of practice (NoPs) are a special case of informal network where the sharing of practice-related knowledge occurs primarily through computer-based communication technologies. However, we know relatively little about the dynamics of knowledge exchange that occur in these electronic networks. This conceptual paper posits that there is a relationship between the structural properties of electronic NoPs and successful knowledge exchange. The theoretical positions of social network theory and the knowledge-based view of the firm are used to support this claim. A review of the extant literature reveals that a clear conceptual framework for NoPs is lacking. The objective of this research is to contribute to the development of such a framework by addressing a largely neglected area within the growing network of practice literature – namely, the relationship between electronic network communication structure and knowledge flows.",False,37,,,rev_synthesized,,,,Explaining,en,,,theoretical-review,,False,partial,True,,True,True,Knowledge Management
